job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user
14212,1.0,87443,6.0,0.0,CPU,84,5b1345f03aa1
14213,80.0,87444,1.0,0.25,MISC,119,b2c52019b2c6
14214,1.0,87446,6.0,1.0,MISC,69,5b1345f03aa1
14215,1.0,87451,10.0,0.5,T4,528,c4cbaac9966d
14216,1.0,87454,6.0,1.0,MISC,27,354e3b81c515
14217,64.0,87463,1.0,0.01,MISC,25,b478b7e54703
14218,1.0,87464,8.0,0.0,CPU,1229,3d5e1fb89ab2
14219,1.0,87465,8.0,0.0,CPU,1229,3d5e1fb89ab2
14220,8.0,87468,10.0,1.0,MISC,269,edc10645cc3f
14221,1.0,87468,10.0,0.0,CPU,85,edc10645cc3f
14222,1.0,87472,8.0,0.0,CPU,1230,3d5e1fb89ab2
14223,1.0,87473,6.0,3.0,V100,15,45bd92802aa9
14224,5.0,87504,6.0,0.0,CPU,939,6c545bed7d03
14225,64.0,87506,1.0,0.01,MISC,34,b478b7e54703
14226,30.0,87508,4.0,0.25,MISC,874,6c545bed7d03
14227,1.0,87534,6.0,1.0,T4,55,7dd1a2bf0795
14228,64.0,87555,1.0,0.01,MISC,33,b478b7e54703
14229,1.0,87579,8.0,0.0,CPU,1229,3d5e1fb89ab2
14230,1.0,87597,8.0,0.0,CPU,1230,3d5e1fb89ab2
14231,10.0,87601,6.0,0.0,CPU,3284,6fb93540c8aa
14232,5.0,87603,6.0,0.0,CPU,8986,8cfd63627f23
14233,30.0,87604,4.0,0.5,MISC,3227,6fb93540c8aa
14234,1.0,87606,8.0,0.0,CPU,1229,3d5e1fb89ab2
14235,40.0,87606,6.0,0.5,MISC,8924,8cfd63627f23
14236,64.0,87607,1.0,0.01,MISC,39,b478b7e54703
14237,1.0,87607,8.0,0.0,CPU,1228,3d5e1fb89ab2
14238,5.0,87624,6.0,0.0,CPU,10702,8cfd63627f23
14239,1.0,87625,6.0,1.0,T4,84,7dd1a2bf0795
14240,40.0,87630,6.0,0.5,MISC,10640,8cfd63627f23
14241,1.0,87638,10.0,0.5,T4,633,c4cbaac9966d
14242,1.0,87640,6.0,0.5,MISC,6472,df2899e220e8
14243,1.0,87640,6.0,1.0,T4,9339,1480b75a8c96
14244,1.0,87643,6.0,0.0,CPU,4466,e31ec6ed6cb2
14245,1.0,87644,6.0,0.2,MISC,4479,58540f191766
14246,1.0,87644,6.0,1.0,MISC,47,42aa9724a88c
14247,1.0,87645,6.0,0.25,T4,3012,d4d51aca8806
14248,1.0,87645,6.0,0.25,T4,3931,d4d51aca8806
14249,1.0,87645,2.0,0.0,CPU,3313,d4d51aca8806
14250,1.0,87645,2.0,0.0,CPU,2424,d4d51aca8806
14251,4.0,87646,6.0,0.25,T4,4408,e31ec6ed6cb2
14252,10.0,87647,6.0,0.25,T4,3309,d4d51aca8806
14253,1.0,87648,6.0,0.25,MISC,125,5b1345f03aa1
14254,10.0,87648,6.0,0.25,T4,2418,d4d51aca8806
14255,1.0,87650,2.0,0.0,CPU,2844,d4d51aca8806
14256,1.0,87650,6.0,0.25,T4,3483,d4d51aca8806
14257,10.0,87653,6.0,0.25,T4,2833,d4d51aca8806
14258,1.0,87653,6.0,1.0,MISC,220,18febf35d3a1
14259,1.0,87654,6.0,0.25,T4,3213,d4d51aca8806
14260,1.0,87654,2.0,0.0,CPU,2574,d4d51aca8806
14261,1.0,87657,8.0,0.0,CPU,1228,3d5e1fb89ab2
14262,10.0,87657,6.0,0.25,T4,2569,d4d51aca8806
14263,64.0,87664,1.0,0.01,MISC,27,b478b7e54703
14264,1.0,87666,6.0,0.25,T4,25,27390ef59c1f
14265,1.0,87683,10.0,0.5,T4,469,c4cbaac9966d
14266,1.0,87690,6.0,1.0,MISC,42,b3bfe9b79bb5
14267,1.0,87702,8.0,0.0,CPU,1698,3d5e1fb89ab2
14268,1.0,87708,8.0,0.0,CPU,1230,3d5e1fb89ab2
14269,64.0,87710,1.0,0.01,MISC,34,b478b7e54703
14270,1.0,87749,6.0,1.0,T4,124,7dd1a2bf0795
14271,64.0,87759,1.0,0.01,MISC,30,b478b7e54703
14272,20.0,87763,6.0,1.0,P100,1689,2cbd33b08024
14273,1.0,87766,6.0,0.5,MISC,47402,de69ddc1064e
14274,1.0,87777,8.0,0.0,CPU,1227,3d5e1fb89ab2
14275,1.0,87778,8.0,0.0,CPU,1229,3d5e1fb89ab2
14276,1.0,87779,6.0,1.0,MISC,1122,7b76597f4283
14277,1.0,87781,6.0,0.0,CPU,255,edc10645cc3f
14278,1.0,87784,6.0,0.0,CPU,6636,d7052eeddab7
14279,1.0,87785,6.0,0.5,MISC,202,edc10645cc3f
14280,20.0,87787,6.0,1.0,P100,6576,d7052eeddab7
14281,1.0,87797,2.0,0.0,CPU,24,d4d51aca8806
14282,4.0,87800,6.0,0.25,T4,2285,d4d51aca8806
14283,64.0,87808,1.0,0.01,MISC,31,b478b7e54703
14284,20.0,87814,6.0,0.0,CPU,938,df2899e220e8
14285,60.0,87822,4.0,0.5,MISC,872,df2899e220e8
14286,1.0,87823,6.0,1.0,T4,16,45bd92802aa9
14287,1.0,87838,8.0,0.0,CPU,1229,3d5e1fb89ab2
14288,1.0,87843,8.0,0.0,CPU,1229,3d5e1fb89ab2
14289,1.0,87845,2.0,0.0,CPU,696,1a5a344ee94c
14290,2.0,87849,6.0,0.25,T4,638,1a5a344ee94c
14291,1.0,87851,10.0,0.5,T4,364,c4cbaac9966d
14292,64.0,87860,1.0,0.01,MISC,36,b478b7e54703
14293,1.0,87860,6.0,1.0,MISC,44,b3bfe9b79bb5
14294,1.0,87871,6.0,0.5,MISC,12656,df2899e220e8
14295,1.0,87876,2.0,0.0,CPU,24,d4d51aca8806
14296,4.0,87878,6.0,0.25,T4,2412,d4d51aca8806
14297,1.0,87896,6.0,1.0,T4,64,7dd1a2bf0795
14298,1.0,87910,8.0,0.0,CPU,1228,3d5e1fb89ab2
14299,64.0,87916,1.0,0.01,MISC,34,b478b7e54703
14300,1.0,87925,8.0,0.0,CPU,1229,3d5e1fb89ab2
14301,1.0,87926,6.0,1.0,T4,24,7dd1a2bf0795
14302,1.0,87946,2.0,0.0,CPU,955,d4d51aca8806
14303,4.0,87949,6.0,0.25,T4,3567,d4d51aca8806
14304,1.0,87955,6.0,1.0,MISC,39,5b1345f03aa1
14305,1.0,87963,1.0,0.0,CPU,8657,eea150bdfdd6
14306,64.0,87967,1.0,0.01,MISC,42,b478b7e54703
14307,1.0,87969,6.0,1.0,MISC,253,18febf35d3a1
14308,1.0,87970,6.0,1.0,T4,114,7dd1a2bf0795
14309,1.0,88000,8.0,0.0,CPU,1229,3d5e1fb89ab2
14310,1.0,88004,6.0,1.0,MISC,30,5b1345f03aa1
14311,1.0,88008,6.0,1.0,MISC,105,5b1345f03aa1
14312,1.0,88014,6.0,0.1,MISC,50,58540f191766
14313,1.0,88014,6.0,0.1,MISC,37,58540f191766
14314,1.0,88014,6.0,0.1,MISC,51,58540f191766
14315,1.0,88016,6.0,0.1,MISC,37,58540f191766
14316,1.0,88017,8.0,0.0,CPU,1546,3d5e1fb89ab2
14317,64.0,88028,1.0,0.01,MISC,27,b478b7e54703
14318,1.0,88028,6.0,1.0,P100,24,5b1345f03aa1
14319,1.0,88031,6.0,1.0,P100,22,5b1345f03aa1
14320,1.0,88033,6.0,1.0,P100,19,5b1345f03aa1
14321,1.0,88033,10.0,0.5,T4,1108,c4cbaac9966d
14322,1.0,88042,6.0,1.0,P100,883,cf523ee5a118
14323,1.0,88047,6.0,1.0,P100,25,5b1345f03aa1
14324,1.0,88055,6.0,1.0,MISC,4308,354e3b81c515
14325,1.0,88056,6.0,1.0,MISC,29,5b1345f03aa1
14326,1.0,88067,8.0,0.0,CPU,2230,3d5e1fb89ab2
14327,64.0,88072,1.0,0.01,MISC,39,b478b7e54703
14328,1.0,88077,2.0,0.0,CPU,34,d4d51aca8806
14329,12.0,88079,6.0,0.25,T4,5058,d4d51aca8806
14330,1.0,88091,2.0,0.0,CPU,24,d4d51aca8806
14331,4.0,88093,6.0,0.25,T4,2625,d4d51aca8806
14332,8.0,88100,6.0,0.05,T4,87,c9e676ebc7ef
14333,25.0,88116,18.0,1.0,P100,804,4367c0ab76ac
14334,50.0,88116,18.0,1.0,P100,825,4367c0ab76ac
14335,1.0,88121,2.0,0.0,CPU,956,d4d51aca8806
14336,12.0,88125,6.0,0.25,T4,5955,d4d51aca8806
14337,1.0,88129,6.0,1.0,MISC,484,262fbc8b0c98
14338,1.0,88131,10.0,3.0,MISC,181,262fbc8b0c98
14339,64.0,88133,1.0,0.01,MISC,36,b478b7e54703
14340,1.0,88133,6.0,1.0,T4,65,7dd1a2bf0795
14341,1.0,88135,2.0,0.0,CPU,35,d4d51aca8806
14342,1.0,88136,2.0,0.0,CPU,34,d4d51aca8806
14343,1.0,88138,2.0,0.0,CPU,35,d4d51aca8806
14344,1.0,88138,6.0,0.25,T4,147,4d95fa282778
14345,12.0,88138,6.0,0.25,T4,5162,d4d51aca8806
14346,12.0,88138,6.0,0.25,T4,5286,d4d51aca8806
14347,12.0,88141,6.0,0.25,T4,736,d4d51aca8806
14348,1.0,88146,2.0,0.0,CPU,35,d4d51aca8806
14349,1.0,88146,6.0,3.0,MISC,313,262fbc8b0c98
14350,1.0,88146,2.0,0.0,CPU,34,d4d51aca8806
14351,1.0,88146,8.0,0.0,CPU,1228,3d5e1fb89ab2
14352,12.0,88149,6.0,0.25,T4,4298,d4d51aca8806
14353,12.0,88149,6.0,0.25,T4,4552,d4d51aca8806
14354,1.0,88154,18.0,2.0,V100,7186,69d8872acc41
14355,1.0,88159,6.0,2.0,T4,15,45bd92802aa9
14356,20.0,88160,6.0,1.0,P100,51,c69b1489d7dc
14357,1.0,88160,6.0,0.0,CPU,34866,edc10645cc3f
14358,16.0,88163,6.0,0.25,MISC,34807,edc10645cc3f
14359,20.0,88164,18.0,1.0,P100,1895,eea150bdfdd6
14360,1.0,88165,10.0,0.5,T4,430,c4cbaac9966d
14361,1.0,88168,6.0,0.0,CPU,309,edc10645cc3f
14362,1.0,88169,6.0,1.0,MISC,310,262fbc8b0c98
14363,1.0,88172,6.0,0.5,MISC,254,edc10645cc3f
14364,1.0,88179,2.0,0.0,CPU,215,edc10645cc3f
14365,1.0,88180,6.0,2.0,T4,15,45bd92802aa9
14366,10.0,88181,2.0,0.25,MISC,261,edc10645cc3f
14367,64.0,88187,1.0,0.01,MISC,24,b478b7e54703
14368,1.0,88196,2.0,0.0,CPU,34,d4d51aca8806
14369,12.0,88198,6.0,0.25,T4,4308,d4d51aca8806
14370,1.0,88218,10.0,0.5,T4,333,c4cbaac9966d
14371,1.0,88219,32.0,1.0,T4,1134,4d95fa282778
14372,64.0,88230,1.0,0.01,MISC,40,b478b7e54703
14373,18.0,88244,18.0,1.0,P100,1348,eea150bdfdd6
14374,1.0,88245,6.0,0.0,CPU,12676,edc10645cc3f
14375,1.0,88247,6.0,1.0,T4,206,45bd92802aa9
14376,1.0,88247,2.0,0.0,CPU,35,d4d51aca8806
14377,1.0,88248,6.0,0.25,MISC,12628,edc10645cc3f
14378,12.0,88250,6.0,0.25,T4,4312,d4d51aca8806
14379,1.0,88263,6.0,1.0,T4,266,7dd1a2bf0795
14380,4.0,88266,8.0,1.0,V100,11314,2e8d196d4b1a
14381,1.0,88269,6.0,0.25,MISC,167,ba85cca2ba13
14382,8.0,88271,6.0,0.5,T4,71,27390ef59c1f
14383,1.0,88274,6.0,0.5,MISC,294,ba85cca2ba13
14384,1.0,88280,2.0,0.0,CPU,34,d4d51aca8806
14385,1.0,88280,10.0,0.5,T4,379,c4cbaac9966d
14386,12.0,88283,6.0,0.25,T4,5435,d4d51aca8806
14387,1.0,88285,2.0,0.0,CPU,34,d4d51aca8806
14388,64.0,88286,1.0,0.01,MISC,24,b478b7e54703
14389,12.0,88288,6.0,0.25,T4,1131,d4d51aca8806
14390,1.0,88289,2.0,0.0,CPU,2214,d4d51aca8806
14391,1.0,88289,6.0,0.25,T4,2721,d4d51aca8806
14392,36.0,88290,18.0,1.0,T4,12616,272f59587dd6
14393,1.0,88290,2.0,0.0,CPU,2695,d4d51aca8806
14394,1.0,88290,6.0,0.25,T4,3283,d4d51aca8806
14395,10.0,88292,6.0,0.25,T4,2207,d4d51aca8806
14396,10.0,88293,6.0,0.25,T4,2690,d4d51aca8806
14397,1.0,88295,2.0,0.0,CPU,2474,d4d51aca8806
14398,1.0,88295,2.0,0.0,CPU,2714,d4d51aca8806
14399,1.0,88295,2.0,0.0,CPU,2755,d4d51aca8806
14400,1.0,88295,2.0,0.0,CPU,2574,d4d51aca8806
14401,1.0,88295,6.0,0.25,T4,3252,d4d51aca8806
14402,1.0,88295,6.0,0.25,T4,3042,d4d51aca8806
14403,1.0,88295,6.0,0.25,T4,3292,d4d51aca8806
14404,1.0,88295,6.0,0.25,T4,3142,d4d51aca8806
14405,10.0,88298,6.0,0.25,T4,2467,d4d51aca8806
14406,10.0,88298,6.0,0.25,T4,2560,d4d51aca8806
14407,10.0,88298,6.0,0.25,T4,2703,d4d51aca8806
14408,10.0,88299,6.0,0.25,T4,2739,d4d51aca8806
14409,1.0,88300,6.0,0.25,T4,3324,d4d51aca8806
14410,1.0,88300,2.0,0.0,CPU,2715,d4d51aca8806
14411,1.0,88300,6.0,0.25,T4,3564,d4d51aca8806
14412,1.0,88300,2.0,0.0,CPU,3076,d4d51aca8806
14413,1.0,88301,2.0,0.0,CPU,3005,d4d51aca8806
14414,1.0,88301,6.0,0.25,T4,3594,d4d51aca8806
14415,10.0,88304,6.0,0.25,T4,3065,d4d51aca8806
14416,10.0,88304,6.0,0.25,T4,2703,d4d51aca8806
14417,10.0,88304,6.0,0.25,T4,2994,d4d51aca8806
14418,1.0,88312,8.0,1.0,T4,64,b13fd7656207
14419,1.0,88325,6.0,1.0,T4,277,7dd1a2bf0795
14420,1.0,88327,6.0,1.0,MISC,53,262fbc8b0c98
14421,64.0,88328,1.0,0.01,MISC,34,b478b7e54703
14422,1.0,88329,1.0,1.0,MISC,883,262fbc8b0c98
14423,2.0,88339,6.0,0.0,CPU,6557,4bd8fccce242
14424,10.0,88342,6.0,0.1,T4,6545,4bd8fccce242
14425,1.0,88343,10.0,0.5,T4,270,c4cbaac9966d
14426,1.0,88361,6.0,0.0,CPU,94,5b1345f03aa1
14427,4.0,88365,6.0,0.5,T4,49,c9e676ebc7ef
14428,1.0,88365,6.0,1.0,MISC,83,5b1345f03aa1
14429,1.0,88368,2.0,0.0,CPU,545,edc10645cc3f
14430,80.0,88370,1.0,0.2,MISC,121,b2c52019b2c6
14431,10.0,88372,2.0,0.25,MISC,844,edc10645cc3f
14432,64.0,88377,1.0,0.01,MISC,30,b478b7e54703
14433,8.0,88378,6.0,0.25,T4,69,c9e676ebc7ef
14434,1.0,88378,2.0,0.0,CPU,35,d4d51aca8806
14435,12.0,88381,6.0,0.25,T4,5790,d4d51aca8806
14436,30.0,88389,6.0,0.25,T4,54,c8c220871faf
14437,1.0,88396,6.0,1.0,T4,64,7dd1a2bf0795
14438,1.0,88416,10.0,2.0,MISC,7779,a8192d6b0ae9
14439,64.0,88425,1.0,0.01,MISC,42,b478b7e54703
14440,1.0,88426,10.0,2.0,MISC,6042,a8192d6b0ae9
14441,1.0,88429,10.0,2.0,P100,5513,a8192d6b0ae9
14442,1.0,88429,10.0,2.0,P100,5527,a8192d6b0ae9
14443,1.0,88430,10.0,2.0,P100,5499,a8192d6b0ae9
14444,1.0,88432,10.0,2.0,P100,5477,a8192d6b0ae9
14445,1.0,88437,6.0,1.0,T4,65,7dd1a2bf0795
14446,1.0,88441,6.0,1.0,MISC,200,262fbc8b0c98
14447,1.0,88442,6.0,1.0,MISC,214,262fbc8b0c98
14448,1.0,88445,6.0,1.0,MISC,211,262fbc8b0c98
14449,1.0,88446,6.0,1.0,MISC,194,262fbc8b0c98
14450,1.0,88446,6.0,1.0,MISC,208,262fbc8b0c98
14451,1.0,88448,1.0,0.0,CPU,5650,08e5fa7a1840
14452,1.0,88450,10.0,2.0,P100,5419,a8192d6b0ae9
14453,1.0,88451,10.0,2.0,P100,5716,a8192d6b0ae9
14454,1.0,88453,6.0,1.0,MISC,176,262fbc8b0c98
14455,1.0,88456,6.0,1.0,MISC,207,262fbc8b0c98
14456,1.0,88459,6.0,1.0,MISC,224,262fbc8b0c98
14457,1.0,88460,6.0,1.0,MISC,189,262fbc8b0c98
14458,1.0,88462,6.0,1.0,MISC,197,262fbc8b0c98
14459,1.0,88462,6.0,1.0,MISC,189,262fbc8b0c98
14460,3.0,88462,6.0,0.0,CPU,916,b3bfe9b79bb5
14461,1.0,88463,6.0,1.0,MISC,212,262fbc8b0c98
14462,30.0,88466,6.0,0.25,MISC,857,b3bfe9b79bb5
14463,1.0,88471,6.0,0.5,MISC,264,5b1345f03aa1
14464,1.0,88471,6.0,1.0,T4,24,41f97a75a037
14465,1.0,88472,6.0,0.25,MISC,256,88e0db22578e
14466,3.0,88472,6.0,0.0,CPU,2157,b3bfe9b79bb5
14467,1.0,88481,6.0,1.0,MISC,11249,ebba56ec23b9
14468,1.0,88483,6.0,1.0,MISC,4753,ebba56ec23b9
14469,1.0,88484,6.0,1.0,T4,24,41f97a75a037
14470,64.0,88486,1.0,0.01,MISC,36,b478b7e54703
14471,1.0,88486,6.0,1.0,MISC,5356,ebba56ec23b9
14472,1.0,88487,6.0,1.0,MISC,6778,ebba56ec23b9
14473,1.0,88489,6.0,1.0,MISC,5577,ebba56ec23b9
14474,1.0,88489,6.0,1.0,MISC,5555,ebba56ec23b9
14475,1.0,88489,6.0,1.0,MISC,7081,ebba56ec23b9
14476,1.0,88489,6.0,0.25,T4,55,27390ef59c1f
14477,1.0,88489,6.0,1.0,MISC,4858,ebba56ec23b9
14478,1.0,88490,6.0,1.0,MISC,11128,ebba56ec23b9
14479,1.0,88490,6.0,1.0,MISC,9833,ebba56ec23b9
14480,1.0,88490,6.0,1.0,MISC,13051,ebba56ec23b9
14481,1.0,88491,6.0,1.0,MISC,5874,ebba56ec23b9
14482,1.0,88491,6.0,1.0,MISC,11218,ebba56ec23b9
14483,1.0,88492,6.0,1.0,MISC,14692,ebba56ec23b9
14484,1.0,88492,6.0,1.0,MISC,5645,ebba56ec23b9
14485,1.0,88492,6.0,1.0,MISC,4619,ebba56ec23b9
14486,1.0,88494,6.0,1.0,MISC,4465,ebba56ec23b9
14487,1.0,88494,6.0,1.0,MISC,5807,ebba56ec23b9
14488,1.0,88494,6.0,1.0,MISC,7157,ebba56ec23b9
14489,1.0,88495,6.0,1.0,MISC,6058,ebba56ec23b9
14490,1.0,88495,6.0,1.0,MISC,4092,ebba56ec23b9
14491,1.0,88495,6.0,1.0,MISC,5813,ebba56ec23b9
14492,1.0,88496,6.0,1.0,MISC,4615,ebba56ec23b9
14493,1.0,88496,6.0,1.0,MISC,5818,ebba56ec23b9
14494,1.0,88497,6.0,1.0,MISC,5583,ebba56ec23b9
14495,1.0,88498,6.0,1.0,MISC,5847,ebba56ec23b9
14496,1.0,88500,6.0,1.0,P100,3181,ebba56ec23b9
14497,1.0,88500,6.0,1.0,P100,3293,ebba56ec23b9
14498,1.0,88500,6.0,1.0,P100,3161,ebba56ec23b9
14499,1.0,88501,6.0,3.0,V100,370,262fbc8b0c98
14500,1.0,88503,6.0,1.0,P100,3158,ebba56ec23b9
14501,1.0,88504,6.0,1.0,P100,3188,ebba56ec23b9
14502,1.0,88504,6.0,1.0,P100,3289,ebba56ec23b9
14503,1.0,88505,6.0,1.0,P100,3084,ebba56ec23b9
14504,1.0,88505,6.0,1.0,P100,3259,ebba56ec23b9
14505,1.0,88507,6.0,1.0,P100,3256,ebba56ec23b9
14506,1.0,88507,6.0,1.0,P100,3204,ebba56ec23b9
14507,20.0,88507,18.0,1.0,P100,1050,eea150bdfdd6
14508,1.0,88507,6.0,1.0,P100,3155,ebba56ec23b9
14509,1.0,88507,6.0,1.0,P100,3245,ebba56ec23b9
14510,1.0,88507,1.0,0.0,CPU,1049,eea150bdfdd6
14511,1.0,88507,6.0,1.0,P100,3296,ebba56ec23b9
14512,1.0,88510,6.0,1.0,P100,3141,ebba56ec23b9
14513,1.0,88510,6.0,1.0,P100,3236,ebba56ec23b9
14514,1.0,88510,6.0,1.0,P100,3109,ebba56ec23b9
14515,1.0,88510,6.0,1.0,P100,3257,ebba56ec23b9
14516,1.0,88510,6.0,1.0,P100,3089,ebba56ec23b9
14517,1.0,88513,6.0,1.0,P100,3097,ebba56ec23b9
14518,1.0,88513,6.0,1.0,P100,3066,ebba56ec23b9
14519,1.0,88513,6.0,1.0,P100,3230,ebba56ec23b9
14520,1.0,88517,6.0,1.0,MISC,18028,ebba56ec23b9
14521,1.0,88517,6.0,1.0,MISC,7244,ebba56ec23b9
14522,12.0,88519,6.0,0.25,T4,88,69d8872acc41
14523,1.0,88520,6.0,1.0,MISC,20712,ebba56ec23b9
14524,1.0,88520,6.0,1.0,P100,3201,ebba56ec23b9
14525,1.0,88520,6.0,1.0,P100,3233,ebba56ec23b9
14526,1.0,88520,6.0,0.25,T4,55,27390ef59c1f
14527,1.0,88521,6.0,1.0,P100,54,42aa9724a88c
14528,1.0,88521,6.0,3.0,V100,1353,262fbc8b0c98
14529,1.0,88522,6.0,1.0,P100,3200,ebba56ec23b9
14530,1.0,88522,6.0,1.0,P100,3311,ebba56ec23b9
14531,1.0,88524,6.0,1.0,P100,3222,ebba56ec23b9
14532,1.0,88525,6.0,1.0,P100,3229,ebba56ec23b9
14533,1.0,88525,6.0,1.0,P100,3268,ebba56ec23b9
14534,1.0,88526,6.0,1.0,P100,3093,ebba56ec23b9
14535,1.0,88529,6.0,1.0,P100,3101,ebba56ec23b9
14536,1.0,88529,6.0,1.0,P100,3112,ebba56ec23b9
14537,1.0,88529,6.0,1.0,P100,3091,ebba56ec23b9
14538,1.0,88529,6.0,1.0,P100,3122,ebba56ec23b9
14539,1.0,88529,6.0,1.0,P100,3132,ebba56ec23b9
14540,1.0,88529,6.0,1.0,T4,54,7dd1a2bf0795
14541,1.0,88529,6.0,1.0,P100,3112,ebba56ec23b9
14542,1.0,88529,6.0,1.0,P100,3437,ebba56ec23b9
14543,1.0,88531,6.0,1.0,P100,3233,ebba56ec23b9
14544,1.0,88532,6.0,1.0,P100,4297,ebba56ec23b9
14545,1.0,88532,6.0,1.0,P100,3139,ebba56ec23b9
14546,1.0,88532,6.0,1.0,P100,4287,ebba56ec23b9
14547,1.0,88532,6.0,1.0,P100,3757,ebba56ec23b9
14548,1.0,88532,6.0,1.0,P100,3129,ebba56ec23b9
14549,1.0,88532,6.0,1.0,P100,3231,ebba56ec23b9
14550,1.0,88533,6.0,1.0,P100,3291,ebba56ec23b9
14551,1.0,88533,6.0,1.0,P100,3396,ebba56ec23b9
14552,1.0,88535,6.0,1.0,P100,3201,ebba56ec23b9
14553,1.0,88536,6.0,1.0,P100,3260,ebba56ec23b9
14554,1.0,88537,6.0,1.0,P100,3472,ebba56ec23b9
14555,1.0,88540,6.0,1.0,P100,3419,ebba56ec23b9
14556,64.0,88541,1.0,0.01,MISC,39,b478b7e54703
14557,1.0,88543,6.0,1.0,P100,4435,ebba56ec23b9
14558,1.0,88543,6.0,1.0,P100,3627,ebba56ec23b9
14559,1.0,88543,6.0,1.0,P100,4301,ebba56ec23b9
14560,1.0,88543,6.0,1.0,P100,4677,ebba56ec23b9
14561,1.0,88547,6.0,1.0,T4,3375,4d95fa282778
14562,1.0,88547,6.0,1.0,P100,4370,ebba56ec23b9
14563,1.0,88547,6.0,1.0,T4,2139,4d95fa282778
14564,1.0,88547,6.0,1.0,P100,4541,ebba56ec23b9
14565,1.0,88547,6.0,1.0,P100,4510,ebba56ec23b9
14566,1.0,88548,6.0,1.0,P100,4721,ebba56ec23b9
14567,1.0,88548,6.0,1.0,P100,3290,ebba56ec23b9
14568,1.0,88548,6.0,1.0,P100,4753,ebba56ec23b9
14569,1.0,88549,6.0,1.0,P100,4786,ebba56ec23b9
14570,1.0,88550,6.0,1.0,T4,1332,4d95fa282778
14571,1.0,88550,6.0,1.0,P100,5367,ebba56ec23b9
14572,12.0,88558,6.0,0.25,T4,88,69d8872acc41
14573,1.0,88559,6.0,1.0,T4,1381,4d95fa282778
14574,1.0,88562,6.0,1.0,T4,567,4d95fa282778
14575,1.0,88562,6.0,1.0,T4,1551,4d95fa282778
14576,1.0,88564,6.0,1.0,MISC,810,5b1345f03aa1
14577,1.0,88564,6.0,1.0,T4,1341,4d95fa282778
14578,1.0,88567,6.0,1.0,T4,1551,4d95fa282778
14579,1.0,88569,6.0,1.0,T4,1310,4d95fa282778
14580,1.0,88570,6.0,1.0,T4,1340,4d95fa282778
14581,1.0,88570,6.0,1.0,T4,4019,4d95fa282778
14582,1.0,88571,6.0,1.0,T4,3596,4d95fa282778
14583,1.0,88571,6.0,1.0,T4,1827,4d95fa282778
14584,1.0,88572,6.0,1.0,T4,1947,4d95fa282778
14585,1.0,88572,6.0,1.0,T4,35,7dd1a2bf0795
14586,1.0,88573,6.0,1.0,T4,56,29380421d3fc
14587,1.0,88574,6.0,1.0,T4,1553,4d95fa282778
14588,1.0,88575,9.0,1.0,T4,42163,0df6be646322
14589,1.0,88575,6.0,1.0,T4,1767,4d95fa282778
14590,1.0,88576,6.0,1.0,T4,1341,4d95fa282778
14591,1.0,88576,6.0,1.0,T4,1521,4d95fa282778
14592,12.0,88579,6.0,0.25,T4,144,69d8872acc41
14593,8.0,88585,18.0,1.0,P100,574,a8192d6b0ae9
14594,64.0,88598,1.0,0.01,MISC,37,b478b7e54703
14595,1.0,88599,6.0,1.0,T4,135,c9e676ebc7ef
14596,1.0,88607,6.0,1.0,T4,397,7dd1a2bf0795
14597,1.0,88627,10.0,0.5,T4,615,c4cbaac9966d
14598,1.0,88630,6.0,0.25,MISC,58,3960a1141089
14599,1.0,88631,6.0,1.0,T4,96,a74e2b620aa7
14600,1.0,88631,6.0,1.0,T4,2130,4d95fa282778
14601,80.0,88641,7.0,0.0,CPU,1146,b2c52019b2c6
14602,1.0,88645,6.0,1.0,T4,34,7dd1a2bf0795
14603,80.0,88649,1.0,0.2,MISC,1081,b2c52019b2c6
14604,1.0,88651,6.0,1.0,MISC,2091,262fbc8b0c98
14605,10.0,88651,26.0,2.0,V100,4311,a8192d6b0ae9
14606,64.0,88651,1.0,0.01,MISC,34,b478b7e54703
14607,30.0,88676,6.0,0.25,T4,975,c8c220871faf
14608,1.0,88679,6.0,1.0,T4,1612,4d95fa282778
14609,1.0,88680,6.0,0.0,CPU,781,5b1345f03aa1
14610,1.0,88684,10.0,0.5,T4,366,c4cbaac9966d
14611,1.0,88685,10.0,0.5,T4,421,c4cbaac9966d
14612,5.0,88688,6.0,0.0,CPU,953,6c545bed7d03
14613,30.0,88692,4.0,0.25,MISC,888,6c545bed7d03
14614,1.0,88701,8.0,1.0,T4,165,b13fd7656207
14615,1.0,88702,6.0,1.0,T4,145,7dd1a2bf0795
14616,1.0,88742,10.0,0.5,T4,421,c4cbaac9966d
14617,1.0,88780,6.0,0.5,MISC,632,5b1345f03aa1
14618,1.0,88795,6.0,1.0,T4,155,7dd1a2bf0795
14619,1.0,88803,6.0,1.0,T4,346,1480b75a8c96
14620,1.0,88807,6.0,0.0,CPU,246,edc10645cc3f
14621,16.0,88811,6.0,0.25,MISC,182,edc10645cc3f
14622,1.0,88830,6.0,0.0,CPU,245,edc10645cc3f
14623,1.0,88834,6.0,0.5,MISC,188,edc10645cc3f
14624,1.0,88865,6.0,0.25,MISC,537,3960a1141089
14625,4.0,88889,18.0,1.0,T4,66085,9abf6bdbc82c
14626,1.0,88912,6.0,1.0,T4,54,7dd1a2bf0795
