step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability,TWH,ERF
31204,45.88745488971614,312211.75605126395,15621.774188658284,280990.5804461376,0.6572879074763451,Edge_LC,1.0,45.88745488971614,0.81
31205,45.93317924919416,314021.67861393496,15734.074001985302,282619.5107525415,0.6610982707661789,Edge_LC,1.0,45.93317924919416,0.81
31206,46.42205869330565,333373.1566100142,16950.15879659607,300035.8409490128,0.7018382244421352,Edge_LC,1.0,46.42205869330565,0.8099999999999999
31207,46.07780457530913,319746.4311059861,16090.898356229647,287771.7879953875,0.6731503812757602,Edge_LC,1.0,46.07780457530913,0.81
31208,46.491020006940346,336102.87527472165,17123.961878859274,302492.5877472495,0.7075850005783614,Edge_LC,1.0,46.491020006940346,0.8100000000000002
31209,46.30597941310219,328778.3517686296,16658.866510818516,295900.5165917666,0.6921649510918517,Edge_LC,1.0,46.30597941310219,0.8099999999999998
31210,46.06709049306096,319322.3320169973,16064.37971565777,287390.09881529753,0.6722575410884153,Edge_LC,1.0,46.06709049306096,0.8099999999999999
31211,46.4552357793213,334686.4162648012,17033.70521128911,301217.77463832113,0.7046029816101078,Edge_LC,1.0,46.4552357793213,0.81
31212,46.20064104929628,324608.7082013116,16395.899082834156,292147.83738118043,0.6833867541080244,Edge_LC,1.0,46.20064104929628,0.81
31213,46.713183428035904,344896.8440264207,17687.677202868847,310407.1596237786,0.7260986190029909,Edge_LC,1.0,46.713183428035904,0.8099999999999999
31214,46.6043982719321,340590.76493064634,17410.922942832854,306531.6884375817,0.7170331893276766,Edge_LC,1.0,46.6043982719321,0.81
31215,46.95098206008066,354309.7065448588,18297.479775935768,318878.73589037295,0.745915171673387,Edge_LC,1.0,46.95098206008066,0.81
31216,47.18553348771701,363594.0338887975,18905.443420725893,327234.6304999178,0.7654611239764157,Edge_LC,1.0,47.18553348771701,0.81
31217,46.52458528691881,337431.5009405372,17208.758518486015,303688.3508464835,0.7103821072432362,Edge_LC,1.0,46.52458528691881,0.81
31218,46.93337593022261,353612.7972379777,18252.104079070898,318251.5175141799,0.7444479941852161,Edge_LC,1.0,46.93337593022261,0.81
31219,46.85970127526872,350696.5088127209,18062.618744047388,315626.8579314488,0.7383084396057282,Edge_LC,1.0,46.85970127526872,0.81
31220,47.77634155261831,386980.1864578085,20465.32766373515,348282.1678120277,0.8146951293848601,Edge_LC,1.0,47.77634155261831,0.8100000000000002
31221,47.26305515530953,366662.5998976695,19107.79682233049,329996.3399079025,0.771921262942462,Edge_LC,1.0,47.26305515530953,0.8099999999999999
31222,47.16496770933298,362779.9718277647,18851.878889679698,326501.97464498825,0.7637473091110836,Edge_LC,1.0,47.16496770933298,0.81
31223,48.13113642074228,401024.1499877144,21421.633117983183,360921.7349889429,0.8442613683951882,Edge_LC,1.0,48.13113642074228,0.8099999999999998
31224,47.532552566704,377330.2057653673,19816.72497026459,339597.1851888306,0.7943793805586681,Edge_LC,1.0,47.532552566704,0.81
31225,47.4309090501157,373306.8165670802,19548.349665970003,335976.13491037226,0.7859090875096427,Edge_LC,1.0,47.4309090501157,0.8100000000000003
31226,47.65497228015266,382175.9860893757,20141.55735312257,343958.3874804381,0.8045810233460541,Edge_LC,1.0,47.65497228015266,0.8099999999999999
31227,48.079171818814814,398967.2178280866,21280.65339042028,359070.4960452779,0.8399309849012349,Edge_LC,1.0,48.079171818814814,0.81
31228,48.16609123551774,402407.7780725778,21516.64200493428,362167.00026532,0.8471742696264796,Edge_LC,1.0,48.16609123551774,0.81
31229,48.06277440111239,398318.1533773663,21236.232454386238,358486.3380396297,0.8385645334260343,Edge_LC,1.0,48.06277440111239,0.81
31230,48.25282170391876,405840.8591134516,21752.99298438344,365256.7732021064,0.854401808659898,Edge_LC,1.0,48.25282170391876,0.8099999999999999
31231,48.48483404693872,415024.6810246569,22389.549268396397,373522.2129221913,0.8737361705782251,Edge_LC,1.0,48.48483404693872,0.8100000000000002
31232,48.889279340244855,431033.97388469154,23514.12462995876,387930.5764962224,0.9074399450204031,Edge_LC,1.0,48.889279340244855,0.81
31233,48.74711272812544,425406.5454882997,23116.665019993965,382865.8909394698,0.8955927273437889,Edge_LC,1.0,48.74711272812544,0.8100000000000002
31234,48.62326333969895,420504.1738630841,22772.323403261114,378453.7564767757,0.8852719449749139,Edge_LC,1.0,48.62326333969895,0.8099999999999999
31235,48.79020074988409,427112.1130162456,23236.880392717685,384400.90171462105,0.8991833958236749,Edge_LC,1.0,48.79020074988409,0.81
31236,49.1112655381142,439820.9275503534,24139.415063194465,395838.8347953181,0.9259387948428492,Edge_LC,1.0,49.1112655381142,0.81
31237,49.40580860071185,451479.92377817817,24977.87357747257,406331.9314003604,0.9504840500593223,Edge_LC,1.0,49.40580860071185,0.8100000000000002
31238,48.80774447798052,427806.5522533966,23285.88889993014,385025.89702805696,0.9006453731650454,Edge_LC,1.0,48.80774447798052,0.81
31239,49.404375844134734,451423.2104970002,24973.770795600936,406280.8894473002,0.9503646536778952,Edge_LC,1.0,49.404375844134734,0.8099999999999999
31240,49.11964937075339,440152.7875923216,24163.142284665737,396137.5088330895,0.9266374475627824,Edge_LC,1.0,49.11964937075339,0.8100000000000002
31241,48.855949997339394,429714.6873946851,23420.734777895344,386743.2186552166,0.9046624997782844,Edge_LC,1.0,48.855949997339394,0.81
31242,48.85256064172359,429580.525401558,23411.244900735477,386622.4728614023,0.9043800534769644,Edge_LC,1.0,48.85256064172359,0.8100000000000003
31243,49.64710791787513,461031.3550825584,25672.22492903593,414928.21957430255,0.9705923264895966,Edge_LC,1.0,49.64710791787513,0.8099999999999999
31244,49.705420022582416,463339.5425605533,25841.027648609128,417005.588304498,0.9754516685485332,Edge_LC,1.0,49.705420022582416,0.81
31245,49.24229590358607,445007.5461836151,24511.174588819915,400506.7915652536,0.9368579919655052,Edge_LC,1.0,49.24229590358607,0.8099999999999999
31246,49.34266149060426,448980.3506697521,24797.27295939905,404082.3156027769,0.9452217908836886,Edge_LC,1.0,49.34266149060426,0.8099999999999999
31247,48.9728678368723,434342.6852095276,23748.9076287238,390908.4166885748,0.9144056530726896,Edge_LC,1.0,48.9728678368723,0.8099999999999999
31248,49.58288982697201,458489.388984309,25486.77866910611,412640.4500858781,0.9652408189143348,Edge_LC,1.0,49.58288982697201,0.8099999999999999
31249,49.38484682167479,450650.18669129285,24917.871914619973,405585.1680221636,0.948737235139564,Edge_LC,1.0,49.38484682167479,0.8100000000000002
31250,49.00307875492962,435538.5340492965,23833.96277399453,391984.6806443669,0.9169232295774664,Edge_LC,1.0,49.00307875492962,0.81
31251,49.40108908357371,451293.1095581261,24964.359859966557,406163.7986023135,0.950090756964476,Edge_LC,1.0,49.40108908357371,0.81
31252,48.98725413261275,434912.142749255,23789.397319937045,391420.9284743295,0.9156045110510632,Edge_LC,1.0,48.98725413261275,0.81
31253,49.41584166183617,451877.06578101526,25006.61046799965,406689.35920291377,0.951320138486348,Edge_LC,1.0,49.41584166183617,0.81
31254,48.9761958383142,434474.4185999375,23758.27203592661,391026.9767399437,0.914682986526184,Edge_LC,1.0,48.9761958383142,0.8099999999999999
31255,49.26387403314379,445861.6804786087,24572.58625949205,401275.5124307479,0.93865616942865,Edge_LC,1.0,49.26387403314379,0.8100000000000002
31256,48.96624748818169,434080.6297405259,23730.282947719592,390672.56676647335,0.9138539573484756,Edge_LC,1.0,48.96624748818169,0.81
31257,48.48853324391007,415171.1075714397,22399.749103819067,373653.9968142957,0.8740444369925046,Edge_LC,1.0,48.48853324391007,0.8099999999999999
31258,49.222300193891215,444216.0493415283,24454.314504989616,399794.44440737553,0.93519168282427,Edge_LC,1.0,49.222300193891215,0.81
31259,49.1562550124516,441601.7609095434,24266.83566080784,397441.584818589,0.9296879177043018,Edge_LC,1.0,49.1562550124516,0.8099999999999999
31260,48.69382124958696,423297.0911294843,22968.279517294835,380967.3820165359,0.8911517707989143,Edge_LC,1.0,48.69382124958696,0.8100000000000002
31261,48.79448417370162,427281.6652090218,23248.84287358187,384553.4986881197,0.899540347808467,Edge_LC,1.0,48.79448417370162,0.8100000000000002
31262,48.73828070830541,425056.9447037558,23092.05028242416,382551.2502333802,0.8948567256921174,Edge_LC,1.0,48.73828070830541,0.8099999999999999
31263,48.6458445249703,421398.01244674006,22834.97395239316,379258.2112020661,0.8871537104141896,Edge_LC,1.0,48.6458445249703,0.81
31264,48.84260335212372,429186.3826882312,23383.37311719852,386267.7444194081,0.9035502793436446,Edge_LC,1.0,48.84260335212372,0.81
31265,48.42017623762683,412465.3094060631,22211.524016268213,371218.7784654568,0.8683480198022382,Edge_LC,1.0,48.42017623762683,0.8099999999999999
31266,48.12258948047332,400685.8336020701,21398.42373219474,360617.25024186313,0.8435491233727792,Edge_LC,1.0,48.12258948047332,0.81
31267,48.19646692978898,403610.1493041469,21599.31996225493,363249.1343737322,0.8497055774824145,Edge_LC,1.0,48.19646692978898,0.81
31268,47.87344918797629,390824.0303573957,20725.612651606927,351741.6273216561,0.8227874323313592,Edge_LC,1.0,47.87344918797629,0.8099999999999999
31269,47.60178626532115,380070.7063356289,20000.21710294525,342063.63570206607,0.8001488554434293,Edge_LC,1.0,47.60178626532115,0.81
31270,48.02964387639969,397006.7367741544,21146.57662903244,357306.063096739,0.8358036563666409,Edge_LC,1.0,48.02964387639969,0.81
31271,47.74349417261226,385679.9776659028,20377.533001730277,347111.9798993125,0.81195784771769,Edge_LC,1.0,47.74349417261226,0.8099999999999999
31272,47.04640126367201,358086.7166870182,18544.03200816812,322278.0450183164,0.7538667719726699,Edge_LC,1.0,47.04640126367201,0.81
31273,47.20701387288494,364444.2991350279,18961.442901443315,327999.86922152515,0.767251156073743,Edge_LC,1.0,47.20701387288494,0.8100000000000002
31274,47.43134489434891,373324.0687346436,19549.497875882917,335991.6618611792,0.7859454078624075,Edge_LC,1.0,47.43134489434891,0.81
31275,46.75362681031271,346497.7279082112,17790.920969231956,311847.9551173901,0.729468900859392,Edge_LC,1.0,46.75362681031271,0.81
31276,46.82918861096579,349488.7158507294,17984.328863285,314539.84426565643,0.7357657175804829,Edge_LC,1.0,46.82918861096579,0.81
31277,47.53160855766976,377292.8387410941,19814.22690006181,339563.5548669847,0.7943007131391455,Edge_LC,1.0,47.53160855766976,0.81
31278,46.69882864356976,344328.6338079696,17651.078475482016,309895.7704271726,0.7249023869641464,Edge_LC,1.0,46.69882864356976,0.8099999999999998
31279,46.926539105568565,353342.1729287562,18234.49354391344,318007.9556358806,0.7438782587973816,Edge_LC,1.0,46.926539105568565,0.81
31280,46.91862959586416,353029.08816962305,18214.126780185525,317726.1793526608,0.7432191329886801,Edge_LC,1.0,46.91862959586416,0.8100000000000002
31281,46.23616935984671,326015.03716059815,16484.446323241984,293413.5334445384,0.6863474466538908,Edge_LC,1.0,46.23616935984671,0.8100000000000003
31282,46.41812264824182,333217.35482623806,16940.25564477313,299895.61934361426,0.701510220686817,Edge_LC,1.0,46.41812264824182,0.8099999999999999
31283,46.75300349069954,346473.0548401897,17789.328305006675,311825.7493561708,0.7294169575582942,Edge_LC,1.0,46.75300349069954,0.8100000000000002
31284,46.27895978087963,327708.8246598188,16591.29005554836,294937.9421938369,0.6899133150733027,Edge_LC,1.0,46.27895978087963,0.8099999999999999
31285,46.6516497354167,342461.1353602439,17530.962178280097,308215.0218242195,0.7209708112847241,Edge_LC,1.0,46.6516497354167,0.8099999999999999
31286,45.85213198444024,310813.55771742604,15535.189286103729,279732.20194568345,0.6543443320366864,Edge_LC,1.0,45.85213198444024,0.81
31287,46.36347966078301,331054.4032393279,16802.961114512837,297948.9629153951,0.696956638398585,Edge_LC,1.0,46.36347966078301,0.8099999999999999
31288,45.86979233868561,311512.6134063055,15578.460654697905,280361.35206567496,0.655816028223801,Edge_LC,1.0,45.86979233868561,0.81
31289,45.72750013199436,305880.21355811023,15230.862434310857,275292.1922022992,0.6439583443328637,Edge_LC,1.0,45.72750013199436,0.8099999999999999
31290,45.90693855991725,312982.9846633917,15669.596282845583,281684.68619705254,0.658911546659772,Edge_LC,1.0,45.90693855991725,0.8099999999999999
31291,45.680949416218255,304037.58105863933,15117.664746544702,273633.8229527754,0.6400791180181881,Edge_LC,1.0,45.680949416218255,0.8099999999999999
31292,45.64908883659746,302776.43311531586,15040.336617755484,272498.7898037843,0.6374240697164544,Edge_LC,1.0,45.64908883659746,0.81
31293,45.75497948053567,306967.9377712033,15297.804197076555,276271.143994083,0.6462482900446385,Edge_LC,1.0,45.75497948053567,0.81
31294,45.18140190340807,284263.825343237,13919.029328880984,255837.44280891333,0.5984501586173411,Edge_LC,1.0,45.18140190340807,0.8099999999999999
31295,45.407964842180206,293231.9416696321,14458.997492243454,263908.7475026689,0.617330403515015,Edge_LC,1.0,45.407964842180206,0.8099999999999999
31296,45.765170139742,307371.3180314538,15322.652059892627,276634.1862283084,0.6470975116451659,Edge_LC,1.0,45.765170139742,0.8099999999999999
31297,45.82952266804358,309918.60561005905,15479.845663754497,278926.7450490532,0.6524602223369664,Edge_LC,1.0,45.82952266804358,0.8100000000000003
31298,45.68481951115916,304190.7723167167,15127.065933689724,273771.69508504507,0.64040162592993,Edge_LC,1.0,45.68481951115916,0.81
31299,45.68048413237432,304019.1635731509,15116.534603913467,273617.2472158358,0.6400403443645282,Edge_LC,1.0,45.68048413237432,0.8099999999999999
31300,45.73360668058103,306121.9311063319,15245.730745952382,275509.7379956987,0.6444672233817513,Edge_LC,1.0,45.73360668058103,0.8099999999999999
31301,45.89715040698093,312595.536942996,15645.565955776869,281335.9832486964,0.6580958672484125,Edge_LC,1.0,45.89715040698093,0.8099999999999998
31302,45.36253705474297,291433.7584169093,14350.242499930397,262290.3825752184,0.6135447545619144,Edge_LC,1.0,45.36253705474297,0.8099999999999999
31303,45.62725245449741,301912.076323856,14987.40722665295,271720.8686914704,0.635604371208118,Edge_LC,1.0,45.62725245449741,0.8099999999999999
31304,45.7832912933809,308088.6136963273,15366.867096961674,277279.7523266946,0.6486076077817418,Edge_LC,1.0,45.7832912933809,0.81
31305,45.90646805910569,312964.36067293474,15668.440924985787,281667.9246056413,0.65887233825881,Edge_LC,1.0,45.90646805910569,0.81
31306,45.41791967572425,293625.98716408433,14482.86215457986,264263.3884476759,0.6181599729770196,Edge_LC,1.0,45.41791967572425,0.8100000000000002
31307,45.693349689773015,304528.42522018286,15147.793582084274,274075.58269816457,0.6411124741477534,Edge_LC,1.0,45.693349689773015,0.8099999999999999
31308,46.06783388287505,319351.75786380324,16066.219258478028,287416.58207742294,0.6723194902395858,Edge_LC,1.0,46.06783388287505,0.81
31309,46.397167037201314,332387.8618892192,16887.561644184803,299149.0757002973,0.6997639197667773,Edge_LC,1.0,46.397167037201314,0.8100000000000002
31310,46.14072935786464,322237.203748809,16246.917555817818,290013.4833739281,0.6783941131553873,Edge_LC,1.0,46.14072935786464,0.81
31311,46.17324624614133,323524.3305764288,16327.724406902194,291171.8975187859,0.6811038538451133,Edge_LC,1.0,46.17324624614133,0.8099999999999999
31312,46.55648679937832,338694.2691420587,17289.474578571746,304824.84222785285,0.7130405666148604,Edge_LC,1.0,46.55648679937832,0.81
31313,46.451053418653885,334520.86448838265,17023.16608212697,301068.7780395444,0.7042544515544897,Edge_LC,1.0,46.451053418653885,0.81
31314,46.84482323202974,350107.58626784274,18024.430792328367,315096.8276410585,0.7370686026691426,Edge_LC,1.0,46.84482323202974,0.81
31315,46.68688052531627,343855.6874604363,17620.63417834496,309470.1187143927,0.7239067104430238,Edge_LC,1.0,46.68688052531627,0.81
31316,46.581440223486254,339682.00884633075,17352.694123026,305713.8079616977,0.7151200186238542,Edge_LC,1.0,46.581440223486254,0.81
31317,47.30114832248063,368170.4544315249,19207.488159464625,331353.4089883724,0.7750956935400525,Edge_LC,1.0,47.30114832248063,0.81
31318,47.369789991948096,370887.5205146112,19387.55423510352,333798.7684631501,0.7808158326623394,Edge_LC,1.0,47.369789991948096,0.8099999999999999
31319,46.95720606976397,354556.0735948236,18313.529396390983,319100.4662353413,0.746433839146997,Edge_LC,1.0,46.95720606976397,0.81
31320,47.39569375878142,371912.87795176514,19455.65003914652,334721.59015658865,0.7829744798984529,Edge_LC,1.0,47.39569375878142,0.81
31321,47.33655415827752,369571.9354318192,19300.29870760684,332614.74188863725,0.7780461798564614,Edge_LC,1.0,47.33655415827752,0.81
31322,47.677282462528126,383059.0974750722,20200.94421186264,344753.187727565,0.8064402052106783,Edge_LC,1.0,47.677282462528126,0.81
31323,47.43131479910642,373322.87746462825,19549.4185907769,335990.58971816546,0.7859428999255331,Edge_LC,1.0,47.43131479910642,0.81
31324,47.96201845235868,394329.89707253,20963.96917865954,354896.907365277,0.830168204363221,Edge_LC,1.0,47.96201845235868,0.81
31325,48.14889340288181,401727.0305307388,21469.87970767489,361554.3274776649,0.8457411169068184,Edge_LC,1.0,48.14889340288181,0.81
31326,47.7416215635414,385605.8535568464,20372.5316704072,347045.26820116176,0.8118017969617819,Edge_LC,1.0,47.7416215635414,0.81
31327,48.08918891545375,399363.7279033785,21307.80529515736,359427.35511304066,0.840765742954481,Edge_LC,1.0,48.08918891545375,0.81
31328,48.46534868700161,414253.3855271469,22335.84828364482,372828.04697443225,0.8721123905834672,Edge_LC,1.0,48.46534868700161,0.81
31329,48.02994087138052,397018.4928254795,21147.379771730743,357316.64354293153,0.8358284059483778,Edge_LC,1.0,48.02994087138052,0.81
31330,48.202246878605365,403838.9389447956,21615.06423639231,363455.045050316,0.8501872398837802,Edge_LC,1.0,48.202246878605365,0.81
31331,48.60941661122445,419956.07419430127,22733.93547139907,377960.4667748712,0.8841180509353711,Edge_LC,1.0,48.60941661122445,0.8100000000000002
31332,48.4948155599518,415419.7825814265,22417.07503841124,373877.80432328384,0.874567963329319,Edge_LC,1.0,48.4948155599518,0.81
31333,48.23267584798913,405043.4189829032,21698.015158107155,364539.07708461286,0.8527229873324278,Edge_LC,1.0,48.23267584798913,0.8099999999999999
31334,48.60548478840474,419800.4395410208,22723.0391471007,377820.3955869187,0.8837903990337279,Edge_LC,1.0,48.60548478840474,0.8099999999999999
31335,49.1669940600421,442026.84821,24297.28570258812,397824.16338900005,0.9305828383368422,Edge_LC,1.0,49.1669940600421,0.8100000000000002
31336,49.30207402987799,447373.7636826708,24681.435829629536,402636.3873144037,0.9418395024898332,Edge_LC,1.0,49.30207402987799,0.81
31337,48.70656811410066,423801.6545164852,23003.742119848517,381421.48906483664,0.8922140095083898,Edge_LC,1.0,48.70656811410066,0.8099999999999998
31338,48.68588250403627,422982.84911810246,22946.202926724403,380684.5642062922,0.8904902086696894,Edge_LC,1.0,48.68588250403627,0.81
31339,48.83366825585301,428832.70179418114,23358.372359830835,385949.4316147631,0.9028056879877496,Edge_LC,1.0,48.83366825585301,0.8100000000000002
31340,49.40729616130653,451538.8063850495,24982.13354446226,406384.92574654456,0.9506080134422096,Edge_LC,1.0,49.40729616130653,0.81
31341,49.20077805292362,443364.1312615603,24393.16543771526,399027.7181354043,0.9333981710769692,Edge_LC,1.0,49.20077805292362,0.8099999999999999
31342,49.36636378937999,449918.5666629578,24865.007552278512,404926.709996662,0.9471969824483322,Edge_LC,1.0,49.36636378937999,0.81
31343,49.26336515053976,445841.5372088643,24571.13735329489,401257.3834879778,0.9386137625449774,Edge_LC,1.0,49.26336515053976,0.8099999999999998
31344,48.70807348420135,423861.2420829697,23007.931399712896,381475.1178746728,0.8923394570167783,Edge_LC,1.0,48.70807348420135,0.8100000000000002
31345,48.79036169994191,427118.4839560345,23237.329845500328,384406.6355604311,0.8991968083284938,Edge_LC,1.0,48.79036169994191,0.8100000000000002
31346,48.83670959245649,428953.0880347349,23366.88110392331,386057.7792312614,0.9030591327047052,Edge_LC,1.0,48.83670959245649,0.8099999999999999
31347,48.85661454592957,429740.9924430464,23422.59560739679,386766.8931987417,0.904717878827466,Edge_LC,1.0,48.85661454592957,0.8099999999999999
31348,48.78966587472456,427090.94087451405,23235.386775469146,384381.84678706265,0.8991388228937138,Edge_LC,1.0,48.78966587472456,0.81
31349,48.780747591497686,426737.9254967836,23210.487715076983,384064.1329471053,0.8983956326248076,Edge_LC,1.0,48.780747591497686,0.8100000000000002
31350,49.02523162062653,436415.418316466,23896.398534654523,392773.8764848194,0.9187693017188756,Edge_LC,1.0,49.02523162062653,0.81
31351,48.85291291985948,429594.46974443673,23412.23118451152,386635.02276999305,0.904409409988288,Edge_LC,1.0,48.85291291985948,0.8099999999999999
31352,49.05499785390134,437593.6650502617,23980.381200340336,393834.29854523554,0.9212498211584456,Edge_LC,1.0,49.05499785390134,0.81
31353,48.7579810838771,425836.7512368025,23146.967402281207,383253.0761131222,0.8964984236564263,Edge_LC,1.0,48.7579810838771,0.81
31354,48.4641483372946,414205.87168457767,22332.54160152617,372785.2845161199,0.8720123614412162,Edge_LC,1.0,48.4641483372946,0.81
31355,48.5945203910216,419366.4321446057,22692.66280241889,377429.7889301452,0.8828766992518016,Edge_LC,1.0,48.5945203910216,0.8100000000000003
31356,48.103650079353486,399936.1489744088,21347.02367851936,359942.5340769679,0.8419708399461238,Edge_LC,1.0,48.103650079353486,0.81
31357,47.82318396749895,388834.3653801673,20590.745813410103,349950.9288421506,0.818598663958247,Edge_LC,1.0,47.82318396749895,0.81
31358,48.43900970477949,413210.8008141876,22263.32897370343,371889.7207327689,0.8699174753982898,Edge_LC,1.0,48.43900970477949,0.81
31359,48.43099077199474,412893.384724792,22241.266373976887,371604.0462523128,0.8692492309995622,Edge_LC,1.0,48.43099077199474,0.81
31360,48.10161886723819,399855.7468281788,21341.51360444505,359870.1721453609,0.84180157226985,Edge_LC,1.0,48.10161886723819,0.8099999999999999
31361,47.88428831035873,391253.0789517005,20754.733717628555,352127.7710565305,0.8236906925298959,Edge_LC,1.0,47.88428831035873,0.8100000000000002
31362,47.54667408629285,377889.18258242577,19854.10624958471,340100.2643241832,0.7955561738577385,Edge_LC,1.0,47.54667408629285,0.8100000000000002
31363,48.03639327179008,397273.9003416902,21164.83107823135,357546.5103075212,0.8363661059825057,Edge_LC,1.0,48.03639327179008,0.81
31364,47.75970612382122,386321.7007345898,20420.84868141289,347689.53066113085,0.813308843651768,Edge_LC,1.0,47.75970612382122,0.8100000000000002
31365,47.59459032603445,379785.8670721975,19981.119448942853,341807.2803649778,0.7995491938362053,Edge_LC,1.0,47.59459032603445,0.81
31366,47.40529429742503,372292.899273075,19480.907835428025,335063.6093457675,0.783774524785421,Edge_LC,1.0,47.40529429742503,0.8099999999999999
31367,47.17452974417165,363158.4690401288,18876.77750313422,326842.6221361159,0.7645441453476395,Edge_LC,1.0,47.17452974417165,0.8099999999999999
31368,46.90034704949272,352305.4040424194,18167.07778889867,317074.86363817746,0.741695587457725,Edge_LC,1.0,46.90034704949272,0.81
31369,47.10852997366345,360545.9781241772,18705.138353101625,324491.3803117595,0.759044164471952,Edge_LC,1.0,47.10852997366345,0.81
31370,46.7995231258721,348314.4570657698,17908.317312084127,313483.01135919284,0.7332935938226733,Edge_LC,1.0,46.7995231258721,0.8099999999999999
31371,46.70895080299084,344729.3026183878,17676.883257478003,310256.372356549,0.7257459002492375,Edge_LC,1.0,46.70895080299084,0.81
31372,47.10645881963097,360463.99494372593,18699.760352511534,324417.59544935334,0.758871568302581,Edge_LC,1.0,47.10645881963097,0.8099999999999999
31373,46.56814505068775,339155.74158972263,17319.001680451525,305240.1674307504,0.7140120875573108,Edge_LC,1.0,46.56814505068775,0.81
31374,45.878998329795365,311877.01722106733,15601.03174009327,280689.3154989606,0.6565831941496154,Edge_LC,1.0,45.878998329795365,0.81
31375,46.23021008543236,325779.14921503013,16469.58365212458,293201.23429352714,0.6858508404526951,Edge_LC,1.0,46.23021008543236,0.81
31376,46.01283218111144,317174.6071689936,15930.29147918226,285457.1464520942,0.667736015092618,Edge_LC,1.0,46.01283218111144,0.8099999999999998
31377,46.11812136109296,321342.3038765964,16190.808376654111,289208.0734889368,0.6765101134244135,Edge_LC,1.0,46.11812136109296,0.8100000000000003
31378,45.71234527217831,305280.33369039174,15193.982180103214,274752.3003213525,0.6426954393481932,Edge_LC,1.0,45.71234527217831,0.8099999999999998
31379,46.06568719594583,319266.7848395219,16060.907388065203,287340.10635556973,0.6721405996621515,Edge_LC,1.0,46.06568719594583,0.81
31380,45.80308782880462,308872.2265568504,15415.214291062432,277985.0039011653,0.6502573190670534,Edge_LC,1.0,45.80308782880462,0.8099999999999998
31381,45.677990869887935,303920.47193306364,15110.47907472476,273528.42473975726,0.6398325724906603,Edge_LC,1.0,45.677990869887935,0.8099999999999999
31382,45.75192327100274,306846.96281052474,15290.35463650769,276162.26652947225,0.6459936059168941,Edge_LC,1.0,45.75192327100274,0.8099999999999999
31383,45.62762499547978,301926.8227377401,14988.30975972692,271734.1404639661,0.6356354162899792,Edge_LC,1.0,45.62762499547978,0.81
31384,45.55014891801176,298860.0613379645,14800.965802817129,268974.0552041681,0.629179076500978,Edge_LC,1.0,45.55014891801176,0.81
31385,45.4718465227964,295760.59152735845,14612.344316449122,266184.5323746226,0.622653876899702,Edge_LC,1.0,45.4718465227964,0.8099999999999999
31386,45.47090111496146,295723.1691338921,14610.07136473997,266150.8522205029,0.622575092913457,Edge_LC,1.0,45.47090111496146,0.81
31387,45.51542545394853,297485.5908854621,14717.231548896812,267737.0317969159,0.6262854544957097,Edge_LC,1.0,45.51542545394853,0.81
31388,45.4500019873384,294895.9119988106,14559.852619341871,265406.32079892955,0.6208334989448644,Edge_LC,1.0,45.4500019873384,0.81
31389,45.64025190350685,302426.63784714654,15018.909918520016,272183.9740624319,0.6366876586255716,Edge_LC,1.0,45.64025190350685,0.81
31390,45.218307399503885,285724.66789702856,14006.572103088694,257152.2011073257,0.6015256166253232,Edge_LC,1.0,45.218307399503885,0.81
31391,45.39405786707232,292681.4572382802,14425.678005872343,263413.3115144522,0.6161714889226952,Edge_LC,1.0,45.39405786707232,0.8100000000000002
31392,45.91909910046388,313464.3393933629,15699.46665332262,282117.90545402665,0.6599249250386588,Edge_LC,1.0,45.91909910046388,0.81
31393,45.32508146788393,289951.14143707184,14260.756713040988,260956.02729336463,0.6104234556569934,Edge_LC,1.0,45.32508146788393,0.81
31394,45.344995317243104,290739.397974207,14308.312570465125,261665.4581767863,0.6120829431035937,Edge_LC,1.0,45.344995317243104,0.81
31395,45.06059687706971,279481.95971734315,13633.598478828311,251533.76374560889,0.5883830730891435,Edge_LC,1.0,45.06059687706971,0.8100000000000002
31396,45.21853108957407,285733.5222956407,14007.103205458548,257160.17006607665,0.6015442574645068,Edge_LC,1.0,45.21853108957407,0.81
31397,45.397552251144816,292819.77660781605,14434.047989977562,263537.79894703446,0.6164626875954022,Edge_LC,1.0,45.397552251144816,0.81
31398,45.59182762502559,300509.84349059634,14901.660459100704,270458.8591415367,0.632652302085466,Edge_LC,1.0,45.59182762502559,0.81
31399,45.66747907448013,303504.38003150554,15084.956545859664,273153.94202835497,0.6389565895400117,Edge_LC,1.0,45.66747907448013,0.8099999999999999
31400,45.644821230301886,302607.5070327831,15029.987904014502,272346.75632950483,0.6370684358584908,Edge_LC,1.0,45.644821230301886,0.81
31401,45.82105128102597,309583.27987394546,15459.124727628754,278624.95188655093,0.6517542734188325,Edge_LC,1.0,45.82105128102597,0.8100000000000002
31402,45.4562281444596,295142.3640515268,14574.808121518048,265628.1276463741,0.6213523453716353,Edge_LC,1.0,45.4562281444596,0.8099999999999999
31403,45.88756981558532,312216.30520025303,15622.056139568793,280994.67468022776,0.6572974846321117,Edge_LC,1.0,45.88756981558532,0.8100000000000002
31404,45.85343066096374,310864.96366314864,15538.370048121336,279778.4672968337,0.654452555080313,Edge_LC,1.0,45.85343066096374,0.8099999999999998
